age,date,gender,country,selfemployed,familyhistory,treatment,workinterfere,remotework,techcompany,benefits,careoptions,wellnessprogram,seekhelp,anonymity,leave,mentalhealthconsequence,physhealthconsequence,coworkers,supervisor,mentalhealthinterview,physhealthinterview,mentalvsphysical,obsconsequence
34,2018,Male,United States,No,No,No,No,No,No,Yes,Unsure,Yes,Unsure,Unsure,Unsure,Maybe,Maybe,Some of them,Yes,No,No,Unsure,No
26,2018,Male,United States,No,Yes,No,No,No,Yes,Unsure,Unsure,No,No,Unsure,Unsure,No,No,Some of them,Yes,No,No,Yes,No
31,2018,Male,United States,No,Yes,Yes,Rarely,No,Yes,Unsure,Unsure,Unsure,Unsure,Yes,Unsure,No,No,Yes,Yes,Maybe,Maybe,Yes,No
40,2018,Male,United States,No,Yes,No,Sometimes,Yes,No,Yes,Unsure,Yes,Unsure,Unsure,Unsure,Yes,Maybe,Some of them,Some,No,Maybe,No,No
31,2018,Female,United States,No,Yes,Yes,Often,No,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Yes,No,Yes
36,2018,Male,United States,No,No,No,Never,No,No,Unsure,No,No,Unsure,Unsure,Unsure,Yes,Maybe,No,No,No,Maybe,Unsure,Yes
35,2018,Male,Canada,No,Yes,No,Sometimes,Yes,Yes,No,Yes,No,No,Unsure,Unsure,Maybe,No,No,Some,No,No,Unsure,No
26,2018,Male,Australia,No,Yes,Yes,Sometimes,Yes,Yes,No,No,No,No,Yes,Unsure,No,No,Yes,Yes,No,Maybe,Yes,No
44,2018,Male,United States,No,No,No,No,Yes,No,Unsure,No,Unsure,Unsure,Yes,Unsure,Yes,No,Some of them,No,No,No,No,No
34,2018,Female,United States,No,No,No,Sometimes,No,Yes,No,Unsure,No,No,Unsure,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
35,2018,Male,United States,No,No,No,No,Yes,Yes,No,No,No,No,Unsure,Unsure,No,No,No,No,No,No,Unsure,No
28,2018,Female,United States,No,Yes,Yes,Sometimes,Yes,Yes,Unsure,No,No,No,Unsure,Somewhat easy,Yes,No,Some of them,Some,No,Maybe,No,No
33,2018,Male,United States,No,No,No,No,Yes,Yes,Yes,No,Unsure,Yes,Yes,Unsure,No,No,Some of them,Yes,No,No,Yes,No
40,2018,Male,United States,No,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,No,Yes,Unsure,Unsure,Yes,No,No,No,No,Maybe,Unsure,No
26,2018,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Yes,Unsure,Maybe,No,Some of them,No,No,Maybe,Unsure,No
29,2018,Female,United Kingdom,No,No,Yes,Often,No,No,Yes,Yes,No,No,Unsure,Unsure,Maybe,No,Some of them,No,No,Yes,No,Yes
26,2018,Female,Canada,No,Yes,Yes,Sometimes,No,Yes,Yes,Unsure,No,No,Yes,Unsure,Maybe,No,Some of them,No,No,Maybe,Unsure,No
33,2018,Male,Italy,No,Yes,Yes,Sometimes,No,Yes,No,Unsure,No,No,Unsure,Somewhat easy,No,No,Some of them,Yes,No,No,Unsure,No
28,2018,Male,Brazil,No,Yes,No,Sometimes,No,Yes,No,No,No,No,Unsure,Somewhat easy,No,No,Some of them,Some,No,No,Unsure,Yes
41,2018,Male,United States,Yes,No,Yes,Often,Yes,No,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Some,No,No,Yes,Yes
39,2018,Male,United Kingdom,Yes,Yes,Yes,Sometimes,Yes,Yes,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Yes,Yes
26,2018,Female,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Unsure,Unsure,No,No,Some of them,Yes,No,Maybe,No,Yes
23,2018,Female,United States,No,Yes,No,Sometimes,No,No,No,No,No,No,Unsure,Somewhat difficult,Yes,No,No,Some,No,Maybe,No,No
35,2018,Male,Switzerland,No,Yes,Yes,Often,No,Yes,Unsure,Unsure,No,No,Yes,Very easy,No,No,Some of them,Some,No,Maybe,No,No
36,2018,Male,United States,No,No,No,Never,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Very easy,No,No,Some of them,Some,No,No,Unsure,No
42,2019,Male,United States,No,No,No,Rarely,No,No,Unsure,No,No,Unsure,Unsure,Unsure,Maybe,No,Some of them,No,No,Maybe,No,No
39,2019,Male,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,No,Unsure,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
27,2019,Male,United States,No,No,No,Never,No,Yes,Unsure,No,No,Unsure,Unsure,Unsure,Maybe,No,Some of them,Yes,Maybe,Maybe,Unsure,No
33,2019,Male,United States,Yes,No,No,Never,Yes,Yes,Unsure,No,No,No,No,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No
31,2019,Male,Canada,No,Yes,Yes,Often,No,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Maybe,No,Some of them,No,No,Maybe,Unsure,No
28,2019,Female,United States,No,No,Yes,Rarely,No,Yes,Yes,Yes,Unsure,Yes,Yes,Very easy,No,No,Some of them,Some,No,Yes,Unsure,No
29,2019,Female,United States,No,No,Yes,Often,Yes,No,Yes,No,No,No,Unsure,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Unsure,No
27,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Unsure,Unsure,No,No,Yes,Very difficult,Maybe,No,Some of them,No,No,Maybe,No,No
44,2019,Male,United States,Yes,No,No,Never,Yes,Yes,Unsure,No,No,No,Yes,Somewhat difficult,No,No,No,No,No,No,Unsure,No
25,2019,Male,United States,No,No,Yes,Often,Yes,Yes,Unsure,No,No,No,Unsure,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,Unsure,No
24,2019,Male,Germany,No,Yes,Yes,Sometimes,No,Yes,No,No,No,No,Unsure,Somewhat easy,Maybe,No,Yes,Yes,No,No,Unsure,No
25,2019,Male,South Africa,No,Yes,Yes,Often,No,No,Unsure,No,No,No,Yes,Unsure,No,No,Some of them,Yes,No,Maybe,No,Yes
34,2019,Male,United States,No,No,No,Never,Yes,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Somewhat easy,Maybe,Maybe,No,Some,No,Maybe,Unsure,No
26,2019,Male,United States,No,No,No,Never,No,No,Yes,Yes,No,Unsure,Unsure,Somewhat difficult,Maybe,No,No,Yes,No,No,Unsure,No
48,2019,Male,United States,No,No,No,Never,No,No,Yes,Yes,Yes,Yes,Yes,Unsure,Maybe,No,Some of them,Yes,No,Maybe,Unsure,No
34,2019,Male,Greece,No,No,No,No,Yes,Yes,No,No,No,No,Unsure,Very difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No
39,2019,Female,United States,No,No,Yes,Sometimes,Yes,Yes,No,No,No,No,Unsure,Unsure,Maybe,Maybe,Some of them,Some,No,Maybe,No,No
43,2019,Male,United States,No,No,No,Sometimes,Yes,Yes,Yes,Unsure,No,Yes,Unsure,Unsure,Maybe,No,No,No,No,No,Unsure,No
41,2019,Male,United States,No,No,No,Rarely,No,Yes,Yes,Yes,Yes,Yes,Unsure,Unsure,Maybe,Maybe,Some of them,No,No,No,Yes,Yes
25,2019,Male,United States,No,No,No,Never,No,No,Unsure,No,No,No,Unsure,Unsure,No,No,Some of them,Yes,No,No,Unsure,No
31,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Unsure,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No
40,2019,Male,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,Yes,Yes,Yes,Unsure,Yes,Yes,No,No,No,Maybe,No,Yes
43,2019,Male,United States,Yes,Yes,Yes,Sometimes,Yes,Yes,Yes,Unsure,No,Unsure,Unsure,Unsure,Maybe,Maybe,Some of them,Some,No,Maybe,Unsure,No
27,2019,Female,United States,No,Yes,Yes,Often,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Yes,Some,No,Maybe,No,Yes
37,2019,Female,United States,No,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,No,Unsure,Unsure,Unsure,Yes,Maybe,No,No,No,Maybe,Unsure,No
32,2019,Male,Netherlands,Yes,No,Yes,Sometimes,No,Yes,No,No,No,No,Yes,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,No,No
25,2019,Male,United States,No,Yes,Yes,Often,No,Yes,No,Yes,No,No,Yes,Very easy,Maybe,No,Yes,Yes,No,Maybe,No,No
29,2019,Male,Netherlands,No,Yes,Yes,Often,No,Yes,Unsure,Unsure,Unsure,Yes,Unsure,Very difficult,No,Maybe,Yes,Yes,Maybe,No,Yes,No
30,2019,Female,United States,No,Yes,Yes,Often,No,No,Yes,No,No,No,Unsure,Somewhat difficult,Yes,No,No,No,No,Maybe,No,No
34,2019,Female,Canada,No,Yes,Yes,Often,No,No,Unsure,No,Yes,Unsure,Unsure,Somewhat easy,No,No,Some of them,Some,No,No,Yes,No
32,2019,Male,United Kingdom,No,Yes,Yes,Sometimes,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some,No,Maybe,No,No
37,2019,Male,Germany,No,No,No,No,No,Yes,Unsure,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
41,2019,Male,Germany,No,No,Yes,Sometimes,No,Yes,Unsure,No,No,No,Unsure,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No
38,2019,Male,United States,No,Yes,No,Never,No,No,Yes,Unsure,Yes,Yes,Unsure,Unsure,Yes,Maybe,Some of them,No,No,No,No,No
32,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,Yes,Unsure,Yes,Unsure,No,No,Some of them,Yes,No,Maybe,Unsure,No
28,2019,Female,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Maybe,No,Some of them,Some,No,No,Yes,No
18,2019,Male,United States,Yes,No,No,Never,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Some,No,Maybe,Yes,No
43,2019,Male,United States,No,Yes,No,Never,No,No,Yes,Yes,No,Unsure,Unsure,Somewhat easy,Maybe,No,Some of them,Some,No,Maybe,No,No
32,2019,Male,United States,No,Yes,Yes,Often,No,Yes,No,Yes,No,No,Unsure,Very difficult,Yes,No,Yes,Yes,No,Yes,No,No
25,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,Yes,Unsure,Yes,Unsure,Yes,No,No,No,No,No,Yes,No
37,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,No,Yes,No,No,Yes,No
36,2019,Male,United States,Yes,No,Yes,Sometimes,No,No,No,Yes,No,No,No,Very difficult,No,No,No,No,No,No,No,Yes
24,2019,Male,United States,No,Yes,Yes,Rarely,Yes,Yes,Unsure,No,No,No,Unsure,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
40,2019,Male,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Unsure,Yes,Unsure,Unsure,Somewhat difficult,Maybe,No,Some of them,Some,No,Maybe,Unsure,Yes
29,2019,Male,United States,No,No,No,No,No,No,Unsure,Unsure,Yes,Unsure,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No
43,2019,Male,United States,No,No,No,Never,No,Yes,Unsure,No,No,Unsure,Unsure,Unsure,No,No,Yes,Some,No,No,Yes,No
29,2019,Male,United States,No,No,No,No,Yes,Yes,Yes,Unsure,No,Yes,Unsure,Unsure,Maybe,No,Some of them,Yes,Maybe,Yes,Unsure,No
26,2019,Male,United States,No,Yes,No,Sometimes,No,Yes,Unsure,Unsure,No,No,Unsure,Unsure,Maybe,No,Some of them,No,No,Maybe,Unsure,No
33,2019,Female,Canada,Yes,Yes,Yes,Often,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,Maybe,No,Yes
35,2019,Female,United States,No,Yes,No,Sometimes,Yes,Yes,Unsure,No,No,No,Unsure,Somewhat easy,No,No,Yes,Some,No,No,Yes,No
45,2019,Male,United States,No,No,No,Never,Yes,Yes,Yes,No,No,No,Unsure,Unsure,Yes,Maybe,Some of them,No,No,Maybe,Unsure,No
25,2019,Male,United States,No,No,Yes,Rarely,Yes,Yes,No,Yes,No,Unsure,Unsure,Somewhat easy,Maybe,No,No,Some,No,Maybe,Unsure,No
50,2019,Male,France,Yes,No,Yes,Sometimes,Yes,Yes,No,No,No,No,Unsure,Unsure,Maybe,Maybe,Some of them,Yes,No,No,Unsure,No
26,2019,Male,Australia,No,Yes,Yes,Rarely,No,Yes,No,No,Unsure,Unsure,Unsure,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
33,2019,Female,United States,No,No,Yes,Often,No,Yes,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Yes,No,No,No,No,Maybe,Unsure,No
30,2019,Male,India,No,No,No,Often,No,Yes,No,No,No,No,No,Very easy,Maybe,Maybe,Some of them,Some,Maybe,Maybe,Unsure,No
33,2019,Male,Croatia,No,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,No,Unsure,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
29,2019,Male,France,No,No,Yes,Often,No,Yes,Yes,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Yes,Some,No,Yes,No,No
37,2019,Male,Germany,No,No,No,No,Yes,Yes,No,Unsure,No,No,Unsure,Unsure,Maybe,No,Some of them,No,Maybe,Yes,Unsure,No
25,2019,Male,United States,No,Yes,Yes,Sometimes,Yes,Yes,Unsure,No,Unsure,Unsure,Unsure,Very easy,No,No,Yes,Yes,Maybe,Yes,Unsure,No
40,2019,Male,United States,No,No,No,No,No,No,Yes,Unsure,Unsure,Unsure,Unsure,Somewhat easy,Maybe,No,Some of them,Some,No,Maybe,Unsure,No
24,2019,Male,Canada,No,No,No,Sometimes,No,Yes,Yes,Yes,No,No,Yes,Unsure,Maybe,No,No,No,No,Maybe,Unsure,Yes
40,2019,Male,United Kingdom,No,No,Yes,Never,No,Yes,Unsure,Unsure,No,Unsure,Unsure,Very easy,Maybe,No,Yes,Some,No,Maybe,Unsure,No
46,2019,Male,United States,No,Yes,Yes,Sometimes,No,Yes,Unsure,Yes,No,Unsure,Unsure,Unsure,Yes,Maybe,No,Some,No,Maybe,Unsure,No
38,2019,Male,United States,No,Yes,Yes,Rarely,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,No,No,Yes,No,Yes,Unsure,No
34,2019,Male,United States,No,No,No,Never,Yes,Yes,No,Yes,No,No,Unsure,Unsure,Yes,Yes,No,No,No,No,Unsure,No
32,2019,Male,United Kingdom,Yes,No,Yes,Rarely,No,Yes,No,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes
44,2019,Male,United Kingdom,No,No,Yes,Sometimes,No,No,No,No,No,Yes,Unsure,Unsure,Maybe,No,Some of them,Some,No,No,No,No
33,2019,Female,United Kingdom,No,No,Yes,Never,No,Yes,Unsure,Unsure,No,Unsure,Unsure,Very easy,Maybe,No,Some of them,Some,No,Maybe,No,No
45,2019,Female,United States,No,No,Yes,Rarely,No,No,Unsure,No,Unsure,Unsure,Unsure,Unsure,No,No,Some of them,Some,No,Maybe,Unsure,No
35,2019,Male,United States,No,No,No,No,No,Yes,Unsure,Unsure,Unsure,Unsure,Yes,Unsure,No,No,No,No,No,No,Yes,No
26,2019,Male,Germany,Yes,Yes,Yes,Often,No,Yes,No,No,No,No,Unsure,Unsure,Maybe,No,Yes,Yes,Maybe,Yes,No,Yes
20,2019,Female,United States,No,No,Yes,Sometimes,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,No,No,Some of them,Some,Maybe,Maybe,Unsure,No
19,2019,Male,United States,Yes,Yes,Yes,Often,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
37,2019,Male,Netherlands,No,Yes,No,Sometimes,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No
28,2019,Male,United States,No,No,No,No,No,No,Yes,No,No,No,Yes,Somewhat easy,Maybe,No,No,No,No,Yes,No,No
42,2019,Female,United States,No,Yes,Yes,Sometimes,No,No,Yes,Yes,No,No,Unsure,Unsure,Yes,No,Some of them,Some,No,Yes,No,No
32,2019,Male,United Kingdom,No,No,No,No,No,Yes,No,No,No,No,Unsure,Unsure,Maybe,No,No,No,No,No,Unsure,Yes
36,2019,Female,United States,No,Yes,Yes,Rarely,Yes,Yes,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,No,No,No,Unsure,No
27,2019,Male,New Zealand,No,No,No,Rarely,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes
27,2019,Male,New Zealand,No,No,No,Rarely,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes
27,2019,Male,United Kingdom,No,No,Yes,Sometimes,No,No,No,No,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,Maybe,Maybe,No,No
25,2019,Male,United Kingdom,No,Yes,Yes,Sometimes,Yes,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
41,2019,Male,United Kingdom,No,Yes,No,No,No,Yes,No,No,No,No,Unsure,Somewhat difficult,Maybe,Maybe,Some of them,Some,Maybe,Maybe,Unsure,No
23,2019,Male,Germany,No,Yes,Yes,Sometimes,No,Yes,Unsure,Unsure,No,No,Unsure,Somewhat easy,Maybe,No,No,No,No,No,Unsure,No
21,2019,Male,United Kingdom,No,No,Yes,Sometimes,No,No,Unsure,No,No,Unsure,Unsure,Unsure,Maybe,No,Some of them,No,No,No,Unsure,No
26,2019,Male,Moldova,No,No,Yes,Often,No,Yes,No,Yes,No,No,Yes,Very difficult,No,No,Yes,Yes,Yes,Yes,Unsure,No
29,2019,Male,Sweden,No,No,No,Rarely,No,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Maybe,Maybe,No,No,No,Yes,Unsure,Yes
28,2019,Male,Belgium,No,No,No,Sometimes,No,No,No,No,No,No,Unsure,Somewhat easy,Yes,Maybe,No,No,No,No,Unsure,Yes
27,2019,Female,United Kingdom,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Unsure,Maybe,No,No,No,No,Yes,Yes,No
23,2019,Male,Israel,No,No,No,Never,No,No,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Yes,Yes,No
26,2019,Female,United States,No,Yes,No,Sometimes,Yes,Yes,Unsure,No,No,No,Unsure,Unsure,Maybe,No,No,No,No,No,Unsure,No
38,2019,Male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,Unsure,Unsure,Unsure,Unsure,Very easy,No,No,Some of them,Yes,Maybe,Yes,Unsure,No
39,2019,Male,United Kingdom,No,Yes,Yes,Sometimes,No,No,No,No,No,No,Yes,Very easy,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Yes,No
35,2019,Male,United States,No,Yes,Yes,Often,No,No,Yes,Yes,No,Yes,Unsure,Somewhat easy,Yes,No,No,Some,No,Yes,Unsure,No
32,2019,Male,United States,No,No,No,Rarely,No,Yes,Yes,Unsure,No,Unsure,Unsure,Unsure,Maybe,No,No,Some,No,Maybe,Unsure,No
32,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Some,No,No,Unsure,Yes
26,2019,Male,United Kingdom,No,No,No,Never,No,Yes,No,No,No,No,Unsure,Unsure,Yes,Maybe,Some of them,No,No,Maybe,Unsure,No
38,2019,Male,Canada,No,Yes,Yes,Rarely,No,Yes,Unsure,Unsure,No,Unsure,Unsure,Unsure,No,No,Yes,Yes,No,Maybe,No,No
34,2019,Female,United Kingdom,No,Yes,No,Rarely,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
39,2019,Male,United States,No,Yes,Yes,Often,No,No,Unsure,Unsure,No,No,Unsure,Somewhat easy,Yes,No,Some of them,Some,No,Maybe,Unsure,No
32,2019,Male,Canada,Yes,No,No,Never,Yes,Yes,Unsure,Unsure,No,No,Unsure,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
37,2019,Male,Netherlands,Yes,No,No,Never,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Very easy,Yes,Yes,Some of them,Some,No,No,Unsure,No
31,2019,Male,United Kingdom,No,Yes,Yes,Never,No,Yes,Unsure,Unsure,No,Unsure,Unsure,Somewhat easy,No,No,Some of them,Some,No,No,Unsure,No
30,2019,Male,United States,No,Yes,Yes,Rarely,No,Yes,No,Yes,No,No,Unsure,Unsure,No,No,No,No,No,No,Unsure,No
51,2019,Male,Singapore,No,No,No,Never,Yes,Yes,Unsure,No,No,Unsure,Unsure,Unsure,Yes,No,No,No,No,No,No,No
29,2019,Male,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Unsure,Unsure,Yes,No,Some of them,Some,No,Maybe,Unsure,No
31,2019,Male,United Kingdom,No,No,No,Never,No,Yes,Yes,No,No,Yes,Unsure,Unsure,Maybe,Yes,Some of them,No,No,No,Yes,No
31,2019,Male,India,No,No,No,No,No,Yes,Unsure,Unsure,No,No,Unsure,Unsure,Yes,Yes,No,No,No,No,Unsure,No
26,2019,Male,United States,No,Yes,Yes,Sometimes,Yes,Yes,Unsure,No,No,Unsure,Unsure,Somewhat easy,Maybe,No,Some of them,Some,Maybe,Maybe,Unsure,No
46,2019,Female,United States,No,No,Yes,Often,Yes,No,Yes,Yes,No,No,Yes,Unsure,Maybe,No,Some of them,Some,No,Maybe,No,No
32,2019,Male,United States,No,Yes,No,Sometimes,No,Yes,Yes,No,Yes,Unsure,Unsure,Unsure,Maybe,No,Yes,Yes,No,No,Unsure,No
29,2019,Male,United States,No,Yes,Yes,Sometimes,No,No,Yes,Yes,Yes,Yes,Unsure,Unsure,Maybe,No,Some of them,No,No,Maybe,Unsure,No
34,2019,Male,Poland,No,No,No,Never,Yes,Yes,Unsure,Unsure,No,No,Unsure,Unsure,Maybe,No,Some of them,Some,No,Yes,Unsure,No
26,2019,Male,Colombia,No,No,No,Often,No,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Maybe,Yes,No
32,2019,Female,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,No,Unsure,Unsure,Unsure,Maybe,No,Some of them,No,No,No,No,No
29,2019,Male,United States,No,No,No,No,No,Yes,Unsure,Unsure,No,No,Unsure,Unsure,Maybe,No,Some of them,Yes,Maybe,Yes,No,No
30,2019,Male,United States,No,No,No,No,No,No,Yes,No,Yes,Yes,Unsure,Unsure,Yes,Maybe,No,No,No,No,Unsure,No
40,2019,Female,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,Yes
23,2019,Male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,No,No,No,Unsure,Very difficult,Maybe,No,Yes,Yes,Yes,Yes,No,Yes
20,2019,Male,Georgia,No,No,No,Rarely,No,No,No,No,No,No,Unsure,Very difficult,Yes,Yes,Some of them,No,No,Maybe,No,No
38,2019,Male,United States,No,Yes,No,No,No,Yes,Unsure,No,No,No,Unsure,Somewhat difficult,No,No,Some of them,Yes,No,No,Unsure,Yes
26,2019,Female,United States,No,Yes,Yes,Rarely,No,Yes,Yes,No,No,No,Unsure,Unsure,Maybe,Maybe,No,No,No,Maybe,No,No
29,2019,Male,United States,No,No,No,Never,No,Yes,No,No,No,Unsure,Unsure,Unsure,No,No,Some of them,Yes,No,Yes,No,Yes
40,2019,Male,China,Yes,No,No,Sometimes,Yes,Yes,No,Yes,No,No,Unsure,Somewhat easy,No,No,Some of them,Some,Maybe,Maybe,Unsure,No
25,2019,Female,Bulgaria,No,No,Yes,Sometimes,Yes,Yes,No,No,No,No,Unsure,Unsure,Maybe,Maybe,Yes,Some,Maybe,No,No,No
32,2019,Female,United States,No,No,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Yes,Unsure,Maybe,Maybe,Some of them,No,No,No,No,No
38,2019,Male,United States,No,Yes,Yes,Sometimes,No,No,Yes,Yes,Yes,Yes,Yes,Unsure,Maybe,No,Some of them,No,No,Maybe,No,Yes
72,2019,Female,United States,No,Yes,Yes,Never,Yes,No,Yes,Unsure,Unsure,Yes,Unsure,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,No,Unsure,Yes
35,2019,Female,United States,No,Yes,Yes,Sometimes,Yes,Yes,No,No,No,No,Yes,Unsure,Maybe,Maybe,Some of them,Some,No,No,Yes,No
28,2019,Female,United States,No,No,Yes,Often,No,Yes,No,Yes,No,No,Unsure,Very difficult,Yes,Maybe,Some of them,Some,No,No,Unsure,No
27,2019,Female,United States,No,No,No,Never,No,No,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,No,No,Some of them,Yes,No,No,Yes,No
56,2019,Female,United States,Yes,No,No,Rarely,Yes,Yes,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Maybe,Maybe,No,No,No,No,Unsure,No
38,2019,Male,United States,No,Yes,Yes,Sometimes,Yes,Yes,Yes,No,No,No,Unsure,Unsure,Maybe,No,Some of them,Some,No,No,Unsure,No
31,2019,Female,Belgium,No,No,No,No,No,Yes,Unsure,Unsure,No,No,Yes,Very easy,Maybe,No,Some of them,Some,No,No,Unsure,No
40,2019,Male,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Yes,Unsure,Maybe,No,Some of them,No,No,No,Yes,No
44,2019,Male,United States,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,No,Yes,Yes,Unsure,Maybe,No,Some of them,Some,No,No,Unsure,No
34,2019,Male,Canada,No,Yes,No,Sometimes,No,Yes,Yes,Unsure,Yes,Yes,Yes,Unsure,Maybe,No,No,No,No,Maybe,Unsure,No
37,2019,Male,United Kingdom,No,No,No,Never,Yes,Yes,Unsure,No,No,No,Unsure,Somewhat easy,No,No,Some of them,Yes,No,Yes,Unsure,No
38,2019,Male,Italy,No,No,No,Never,No,Yes,Unsure,Unsure,Unsure,Unsure,Yes,Unsure,No,No,Some of them,Yes,Yes,Maybe,No,No
27,2019,Male,Germany,No,No,No,No,No,Yes,Unsure,Unsure,No,No,Unsure,Unsure,No,No,Some of them,Yes,Yes,Yes,Unsure,No
34,2019,Female,Ireland,No,No,Yes,Sometimes,No,No,Yes,Yes,Yes,No,Yes,Unsure,Yes,Yes,Some of them,Some,No,No,Yes,No
35,2019,Female,Ireland,No,No,No,Rarely,No,Yes,Unsure,No,No,No,No,Unsure,Maybe,No,Some of them,No,No,Maybe,No,No
34,2019,Male,Ireland,No,No,Yes,Often,No,Yes,No,No,No,No,Unsure,Somewhat difficult,Yes,Maybe,Some of them,Yes,No,Maybe,No,No
32,2019,Male,United States,No,No,Yes,Often,Yes,Yes,Yes,Unsure,No,Unsure,Unsure,Very difficult,Yes,Maybe,Some of them,No,No,No,Unsure,No
25,2019,Male,Ireland,No,No,No,No,No,Yes,Unsure,Unsure,No,Unsure,Unsure,Unsure,Maybe,No,Some of them,Yes,No,No,Unsure,No
28,2019,Male,Australia,No,No,Yes,Often,Yes,Yes,No,Yes,No,No,Unsure,Unsure,Yes,No,No,No,No,Maybe,No,No
